gene_id SSR HPR
ENSAMXG00000001634 1 1
ENSAMXG00000001635 1 1
ENSAMXG00000001638 1 1
ENSAMXG00000001639 1 1
ENSAMXG00000001641 1 1
ENSAMXG00000001642 1 1
ENSAMXG00000001644 1 1
ENSAMXG00000001646 1 1
ENSAMXG00000001647 1 1
ENSAMXG00000001648 1 1
ENSAMXG00000001649 1 1
ENSAMXG00000001650 1 1
ENSAMXG00000001654 1 0
ENSAMXG00000001656 1 1
ENSAMXG00000001657 1 1
ENSAMXG00000001660 1 1
ENSAMXG00000001661 1 1
ENSAMXG00000001662 1 1
ENSAMXG00000001670 1 1
ENSAMXG00000001671 1 0
ENSAMXG00000001672 1 1
ENSAMXG00000001678 1 0
ENSAMXG00000001680 1 1
ENSAMXG00000001684 1 1
ENSAMXG00000001685 1 1
ENSAMXG00000001687 1 1
ENSAMXG00000001689 1 1
ENSAMXG00000001691 1 1
ENSAMXG00000001694 1 1
ENSAMXG00000001697 1 0
ENSAMXG00000001699 1 1
ENSAMXG00000001700 1 1
ENSAMXG00000001701 1 1
ENSAMXG00000001702 1 0
ENSAMXG00000001702 1 1
ENSAMXG00000001703 1 0
ENSAMXG00000001704 1 1
ENSAMXG00000001706 1 0
ENSAMXG00000001708 1 1
ENSAMXG00000001709 1 0
ENSAMXG00000001709 1 1
ENSAMXG00000001712 1 1
ENSAMXG00000001713 1 1
ENSAMXG00000001714 1 1
ENSAMXG00000001715 1 0
ENSAMXG00000001716 1 1
ENSAMXG00000001717 0 0
ENSAMXG00000001717 1 0
ENSAMXG00000001719 0 1
ENSAMXG00000001721 1 1
ENSAMXG00000001724 1 1
ENSAMXG00000001728 1 0
ENSAMXG00000001733 1 1
ENSAMXG00000001734 1 1
ENSAMXG00000001736 1 1
ENSAMXG00000001737 1 1
ENSAMXG00000001739 1 1
ENSAMXG00000001742 1 1
ENSAMXG00000001746 1 1
ENSAMXG00000001747 1 1
ENSAMXG00000001749 1 1
ENSAMXG00000001751 1 1
ENSAMXG00000001752 1 0
ENSAMXG00000001754 1 0
ENSAMXG00000001754 1 1
ENSAMXG00000001755 1 1
ENSAMXG00000001760 1 1
ENSAMXG00000001761 1 0
ENSAMXG00000001762 1 0
ENSAMXG00000001763 1 1
ENSAMXG00000001765 1 1
ENSAMXG00000001766 1 1
ENSAMXG00000001769 1 0
ENSAMXG00000001770 1 1
ENSAMXG00000001772 1 0
ENSAMXG00000001773 1 1
ENSAMXG00000001775 1 1
ENSAMXG00000001777 1 0
ENSAMXG00000001779 1 1
ENSAMXG00000001780 1 0
ENSAMXG00000001781 1 1
ENSAMXG00000001782 1 1
ENSAMXG00000001784 1 1
ENSAMXG00000001785 1 0
ENSAMXG00000001788 1 1
ENSAMXG00000001789 1 1
ENSAMXG00000001793 1 0
ENSAMXG00000001795 1 1
ENSAMXG00000001796 1 1
ENSAMXG00000001797 1 0
ENSAMXG00000001798 1 0
ENSAMXG00000001800 1 1
ENSAMXG00000001801 1 0
ENSAMXG00000001802 1 1
ENSAMXG00000001803 1 1
ENSAMXG00000001804 1 0
ENSAMXG00000001805 0 1
ENSAMXG00000001805 1 1
ENSAMXG00000001807 1 1
ENSAMXG00000001810 1 1
ENSAMXG00000001812 1 1
ENSAMXG00000001813 1 1
ENSAMXG00000001814 1 0
ENSAMXG00000001814 1 1
ENSAMXG00000001817 1 0
ENSAMXG00000001819 1 1
ENSAMXG00000001820 1 1
ENSAMXG00000001825 1 1
ENSAMXG00000001826 1 0
ENSAMXG00000001826 1 1
ENSAMXG00000001827 1 1
ENSAMXG00000001828 1 0
ENSAMXG00000001829 1 0
ENSAMXG00000001831 1 0
ENSAMXG00000001833 1 1
ENSAMXG00000001834 1 1
ENSAMXG00000001835 1 0
ENSAMXG00000001835 1 1
ENSAMXG00000001836 1 1
ENSAMXG00000001837 1 0
ENSAMXG00000001838 1 1
ENSAMXG00000001839 1 0
ENSAMXG00000001840 1 0
ENSAMXG00000001840 1 1
ENSAMXG00000001843 1 1
ENSAMXG00000001844 1 1
ENSAMXG00000001845 1 1
ENSAMXG00000001848 1 1
ENSAMXG00000001849 1 1
ENSAMXG00000001850 1 1
ENSAMXG00000001851 1 1
ENSAMXG00000001853 1 1
ENSAMXG00000001854 1 1
ENSAMXG00000001856 1 1
ENSAMXG00000001863 1 1
ENSAMXG00000001864 1 1
ENSAMXG00000001865 1 1
ENSAMXG00000001866 1 0
ENSAMXG00000001867 1 1
ENSAMXG00000001869 1 1
ENSAMXG00000001870 1 1
ENSAMXG00000001871 1 1
ENSAMXG00000001873 1 1
ENSAMXG00000001875 1 0
ENSAMXG00000001875 1 1
ENSAMXG00000001876 1 1
ENSAMXG00000001878 1 1
ENSAMXG00000001879 1 0
ENSAMXG00000001879 1 1
ENSAMXG00000001881 1 1
ENSAMXG00000001883 1 1
ENSAMXG00000001884 1 0
ENSAMXG00000001885 1 1
ENSAMXG00000001886 1 1
ENSAMXG00000001888 1 1
ENSAMXG00000001890 1 1
ENSAMXG00000001891 1 1
ENSAMXG00000001892 1 1
ENSAMXG00000001893 1 1
ENSAMXG00000001894 1 1
ENSAMXG00000001895 1 1
ENSAMXG00000001896 1 0
ENSAMXG00000001896 1 1
ENSAMXG00000001897 1 1
ENSAMXG00000001899 1 1
ENSAMXG00000001905 1 1
ENSAMXG00000001906 1 1
ENSAMXG00000001907 0 0
ENSAMXG00000001907 1 1
ENSAMXG00000001908 1 1
ENSAMXG00000001910 1 1
ENSAMXG00000001913 1 1
ENSAMXG00000001917 1 1
ENSAMXG00000001918 1 1
ENSAMXG00000001919 1 0
ENSAMXG00000001920 1 0
ENSAMXG00000001920 1 1
ENSAMXG00000001925 1 1
ENSAMXG00000001926 1 1
ENSAMXG00000001929 1 1
ENSAMXG00000001932 1 1
ENSAMXG00000001934 1 1
ENSAMXG00000001936 1 1
ENSAMXG00000001938 1 1
ENSAMXG00000001940 1 0
ENSAMXG00000001941 1 1
ENSAMXG00000001942 1 1
ENSAMXG00000001943 1 0
ENSAMXG00000001943 1 1
ENSAMXG00000001945 1 0
ENSAMXG00000001947 1 1
ENSAMXG00000001948 1 1
ENSAMXG00000001949 1 0
ENSAMXG00000001955 1 1
ENSAMXG00000001957 1 1
ENSAMXG00000001958 1 1
ENSAMXG00000001961 1 1
ENSAMXG00000001962 1 0
ENSAMXG00000001964 1 0
ENSAMXG00000001965 1 1
ENSAMXG00000001966 1 0
ENSAMXG00000001968 1 1
ENSAMXG00000001973 1 1
ENSAMXG00000001974 1 1
ENSAMXG00000001976 1 0
ENSAMXG00000001980 1 1
ENSAMXG00000001982 1 1
ENSAMXG00000001984 1 1
ENSAMXG00000001985 1 0
ENSAMXG00000001985 1 1
ENSAMXG00000001986 1 1
ENSAMXG00000001987 1 1
ENSAMXG00000001989 1 1
ENSAMXG00000001991 1 1
ENSAMXG00000001992 1 1
ENSAMXG00000001993 1 0
ENSAMXG00000001995 1 1
ENSAMXG00000001998 1 1
ENSAMXG00000001999 1 1
ENSAMXG00000002000 1 1
ENSAMXG00000002002 1 1
ENSAMXG00000002003 1 0
ENSAMXG00000002004 1 0
ENSAMXG00000002004 1 1
ENSAMXG00000002005 1 0
ENSAMXG00000002005 1 1
ENSAMXG00000002009 1 1
ENSAMXG00000002011 1 1
ENSAMXG00000002012 1 0
ENSAMXG00000002012 1 1
ENSAMXG00000002013 1 1
ENSAMXG00000002015 1 1
ENSAMXG00000002017 1 1
ENSAMXG00000002020 1 0
ENSAMXG00000002021 1 1
ENSAMXG00000002022 1 1
ENSAMXG00000002024 1 0
ENSAMXG00000002024 1 1
ENSAMXG00000002026 1 0
ENSAMXG00000002026 1 1
ENSAMXG00000002027 1 1
ENSAMXG00000002029 1 1
ENSAMXG00000002031 1 1
ENSAMXG00000002032 1 1
ENSAMXG00000002033 1 0
ENSAMXG00000002035 1 1
ENSAMXG00000002036 1 1
ENSAMXG00000002038 1 1
ENSAMXG00000002041 1 1
ENSAMXG00000002043 1 0
ENSAMXG00000002045 1 1
ENSAMXG00000002046 1 1
ENSAMXG00000002047 1 1
ENSAMXG00000002051 1 1
ENSAMXG00000002053 1 0
ENSAMXG00000002053 1 1
ENSAMXG00000002055 1 1
ENSAMXG00000002056 1 1
ENSAMXG00000002057 1 0
ENSAMXG00000002058 1 0
ENSAMXG00000002058 1 1
ENSAMXG00000002059 1 0
ENSAMXG00000002060 1 1
ENSAMXG00000002061 1 1
ENSAMXG00000002063 1 1
ENSAMXG00000002064 1 1
ENSAMXG00000002065 1 1
ENSAMXG00000002066 1 1
ENSAMXG00000002068 1 1
ENSAMXG00000002069 1 0
ENSAMXG00000002070 1 1
ENSAMXG00000002072 1 0
ENSAMXG00000002073 1 1
ENSAMXG00000002074 1 1
ENSAMXG00000002077 1 1
ENSAMXG00000002079 1 1
ENSAMXG00000002081 1 1
ENSAMXG00000002082 1 1
ENSAMXG00000002083 1 0
ENSAMXG00000002083 1 1
ENSAMXG00000002087 1 1
ENSAMXG00000002088 1 1
ENSAMXG00000002089 1 0
ENSAMXG00000002090 1 0
ENSAMXG00000002091 1 0
ENSAMXG00000002091 1 1
ENSAMXG00000002093 1 1
ENSAMXG00000002094 1 0
ENSAMXG00000002094 1 1
ENSAMXG00000002095 1 1
ENSAMXG00000002096 1 1
ENSAMXG00000002097 1 1
ENSAMXG00000002098 1 1
ENSAMXG00000002099 1 1
ENSAMXG00000002100 1 1
ENSAMXG00000002101 1 1
ENSAMXG00000002102 1 0
ENSAMXG00000002102 1 1
ENSAMXG00000002104 1 1
ENSAMXG00000002105 1 1
ENSAMXG00000002106 1 1
ENSAMXG00000002107 1 1
ENSAMXG00000002110 1 1
ENSAMXG00000002111 1 1
ENSAMXG00000002114 1 1
ENSAMXG00000002115 1 1
ENSAMXG00000002117 1 1
ENSAMXG00000002118 1 1
ENSAMXG00000002119 1 1
ENSAMXG00000002120 1 1
ENSAMXG00000002123 1 0
ENSAMXG00000002123 1 1
ENSAMXG00000002124 1 1
ENSAMXG00000002125 1 1
ENSAMXG00000002128 1 1
ENSAMXG00000002129 1 0
ENSAMXG00000002129 1 1
ENSAMXG00000002131 0 0
ENSAMXG00000002133 1 1
ENSAMXG00000002134 1 1
ENSAMXG00000002135 1 1
ENSAMXG00000002136 1 1
ENSAMXG00000002137 1 1
ENSAMXG00000002138 1 1
ENSAMXG00000002139 1 1
ENSAMXG00000002141 1 1
ENSAMXG00000002142 1 1
ENSAMXG00000002143 1 1
ENSAMXG00000002146 1 1
ENSAMXG00000002148 1 0
ENSAMXG00000002149 1 1
ENSAMXG00000002150 1 1
ENSAMXG00000002151 1 1
ENSAMXG00000002153 1 1
ENSAMXG00000002154 0 0
ENSAMXG00000002154 1 1
ENSAMXG00000002155 1 1
ENSAMXG00000002156 1 1
ENSAMXG00000002158 1 0
ENSAMXG00000002159 1 1
ENSAMXG00000002164 1 1
ENSAMXG00000002165 1 0
ENSAMXG00000002166 1 0
ENSAMXG00000002167 1 1
ENSAMXG00000002168 0 0
ENSAMXG00000002168 0 1
ENSAMXG00000002169 0 1
ENSAMXG00000002170 0 0
ENSAMXG00000002171 1 1
ENSAMXG00000002173 1 0
ENSAMXG00000002174 1 1
ENSAMXG00000002175 1 0
ENSAMXG00000002175 1 1
ENSAMXG00000002176 1 1
ENSAMXG00000002179 1 0
ENSAMXG00000002182 1 0
ENSAMXG00000002185 1 0
ENSAMXG00000002186 1 1
ENSAMXG00000002187 1 1
ENSAMXG00000002189 1 1
ENSAMXG00000002191 1 0
ENSAMXG00000002195 1 1
ENSAMXG00000002196 1 1
ENSAMXG00000002197 1 1
ENSAMXG00000002198 1 1
ENSAMXG00000002200 1 1
ENSAMXG00000002203 1 0
ENSAMXG00000002203 1 1
ENSAMXG00000002204 0 0
ENSAMXG00000002204 1 1
ENSAMXG00000002205 1 0
ENSAMXG00000002205 1 1
ENSAMXG00000002206 1 1
ENSAMXG00000002207 1 0
ENSAMXG00000002208 1 0
ENSAMXG00000002209 1 1
ENSAMXG00000002211 1 1
ENSAMXG00000002213 0 0
ENSAMXG00000002213 1 0
ENSAMXG00000002214 1 0
ENSAMXG00000002214 1 1
ENSAMXG00000002217 1 1
ENSAMXG00000002218 1 1
ENSAMXG00000002219 1 1
ENSAMXG00000002220 1 1
ENSAMXG00000002221 1 1
ENSAMXG00000002223 1 1
ENSAMXG00000002224 1 1
ENSAMXG00000002227 1 1
ENSAMXG00000002228 1 1
ENSAMXG00000002229 1 0
ENSAMXG00000002230 1 1
ENSAMXG00000002232 1 1
ENSAMXG00000002233 1 1
ENSAMXG00000002234 1 1
ENSAMXG00000002235 1 1
ENSAMXG00000002236 1 1
ENSAMXG00000002237 1 1
ENSAMXG00000002238 1 0
ENSAMXG00000002239 1 1
ENSAMXG00000002240 0 0
ENSAMXG00000002241 1 1
ENSAMXG00000002242 1 1
ENSAMXG00000002245 1 0
ENSAMXG00000002249 1 0
ENSAMXG00000002253 1 1
ENSAMXG00000002254 0 0
ENSAMXG00000002254 1 0
ENSAMXG00000002254 1 1
ENSAMXG00000002255 1 1
ENSAMXG00000002256 1 1
ENSAMXG00000002260 1 1
ENSAMXG00000002261 1 1
ENSAMXG00000002262 1 0
ENSAMXG00000002263 1 0
ENSAMXG00000002264 1 1
ENSAMXG00000002265 1 0
ENSAMXG00000002265 1 1
ENSAMXG00000002267 1 1
ENSAMXG00000002268 1 0
ENSAMXG00000002269 0 1
ENSAMXG00000002270 1 1
ENSAMXG00000002271 1 1
ENSAMXG00000002273 1 1
ENSAMXG00000002274 1 1
ENSAMXG00000002276 1 1
ENSAMXG00000002279 1 1
ENSAMXG00000002280 1 0
ENSAMXG00000002286 1 0
ENSAMXG00000002290 1 0
ENSAMXG00000002290 1 1
ENSAMXG00000002297 1 1
ENSAMXG00000002299 1 0
ENSAMXG00000002299 1 1
ENSAMXG00000002300 1 0
ENSAMXG00000002301 1 1
ENSAMXG00000002303 1 1
ENSAMXG00000002305 1 0
ENSAMXG00000002308 1 1
ENSAMXG00000002310 1 1
ENSAMXG00000002312 1 0
ENSAMXG00000002312 1 1
ENSAMXG00000002316 1 1
ENSAMXG00000002318 1 1
ENSAMXG00000002319 1 0
ENSAMXG00000002319 1 1
ENSAMXG00000002320 1 0
ENSAMXG00000002323 1 1
ENSAMXG00000002324 1 1
ENSAMXG00000002329 1 1
ENSAMXG00000002330 1 1
ENSAMXG00000002333 1 1
ENSAMXG00000002335 1 1
ENSAMXG00000002336 1 1
ENSAMXG00000002337 1 0
ENSAMXG00000002340 1 1
ENSAMXG00000002341 1 0
ENSAMXG00000002341 1 1
ENSAMXG00000002342 1 1
ENSAMXG00000002343 1 1
ENSAMXG00000002349 1 1
ENSAMXG00000002352 0 0
ENSAMXG00000002354 1 1
ENSAMXG00000002355 1 1
ENSAMXG00000002356 1 1
ENSAMXG00000002358 1 1
ENSAMXG00000002359 1 0
ENSAMXG00000002361 1 0
ENSAMXG00000002363 1 1
ENSAMXG00000002364 1 1
ENSAMXG00000002366 1 1
ENSAMXG00000002368 1 1
ENSAMXG00000002370 1 0
ENSAMXG00000002371 1 1
ENSAMXG00000002373 1 0
ENSAMXG00000002375 1 0
ENSAMXG00000002376 1 1
ENSAMXG00000002379 1 0
ENSAMXG00000002382 1 1
ENSAMXG00000002383 1 1
ENSAMXG00000002386 1 1
ENSAMXG00000002390 1 0
ENSAMXG00000002393 1 1
ENSAMXG00000002394 1 1
ENSAMXG00000002397 1 0
ENSAMXG00000002401 1 1
ENSAMXG00000002402 1 0
ENSAMXG00000002404 1 0
ENSAMXG00000002404 1 1
ENSAMXG00000002407 1 1
ENSAMXG00000002408 1 1
ENSAMXG00000002412 1 1
ENSAMXG00000002416 1 1
ENSAMXG00000002418 1 1
ENSAMXG00000002420 1 1
ENSAMXG00000002421 1 0
ENSAMXG00000002423 1 0
ENSAMXG00000002428 1 0
ENSAMXG00000002431 1 1
ENSAMXG00000002432 1 0
ENSAMXG00000002435 1 0
ENSAMXG00000002438 1 0
ENSAMXG00000002438 1 1
ENSAMXG00000002442 1 0
ENSAMXG00000002443 1 1
ENSAMXG00000002444 1 0
ENSAMXG00000002446 1 1
ENSAMXG00000002449 1 0
ENSAMXG00000002450 1 1
ENSAMXG00000002451 1 1
ENSAMXG00000002452 1 1
ENSAMXG00000002454 1 1
ENSAMXG00000002456 1 1
ENSAMXG00000002458 1 1
ENSAMXG00000002459 1 0
ENSAMXG00000002460 1 0
ENSAMXG00000002461 1 0
ENSAMXG00000002461 1 1
ENSAMXG00000002462 1 0
ENSAMXG00000002464 1 1
ENSAMXG00000002465 1 1
ENSAMXG00000002468 1 0
ENSAMXG00000002469 1 1
ENSAMXG00000002471 1 0
ENSAMXG00000002473 1 1
ENSAMXG00000002474 1 1
ENSAMXG00000002477 1 0
ENSAMXG00000002478 1 0
ENSAMXG00000002478 1 1
ENSAMXG00000002479 1 1
ENSAMXG00000002480 1 0
ENSAMXG00000002481 1 1
ENSAMXG00000002483 1 1
ENSAMXG00000002485 0 1
ENSAMXG00000002485 1 1
ENSAMXG00000002490 1 1
ENSAMXG00000002493 1 1
ENSAMXG00000002497 1 1
ENSAMXG00000002499 1 1
ENSAMXG00000002500 1 0
ENSAMXG00000002501 1 0
ENSAMXG00000002501 1 1
ENSAMXG00000002503 1 0
ENSAMXG00000002504 1 1
ENSAMXG00000002506 1 1
ENSAMXG00000002507 1 1
ENSAMXG00000002508 1 1
ENSAMXG00000002509 1 0
ENSAMXG00000002511 1 1
ENSAMXG00000002515 1 0
ENSAMXG00000002516 1 1
ENSAMXG00000002519 1 1
ENSAMXG00000002520 1 0
ENSAMXG00000002523 1 1
ENSAMXG00000002524 1 1
ENSAMXG00000002528 1 1
ENSAMXG00000002534 1 1
ENSAMXG00000002538 1 0
ENSAMXG00000002538 1 1
ENSAMXG00000002539 1 1
ENSAMXG00000002540 1 1
ENSAMXG00000002544 1 1
ENSAMXG00000002546 1 1
ENSAMXG00000002547 1 1
ENSAMXG00000002549 1 1
ENSAMXG00000002554 1 1
ENSAMXG00000002556 1 1
ENSAMXG00000002558 1 0
ENSAMXG00000002560 1 1
ENSAMXG00000002562 1 0
ENSAMXG00000002562 1 1
ENSAMXG00000002563 1 1
ENSAMXG00000002566 1 1
ENSAMXG00000002573 1 1
ENSAMXG00000002575 1 1
ENSAMXG00000002577 1 1
ENSAMXG00000002581 1 1
ENSAMXG00000002583 1 0
ENSAMXG00000002583 1 1
ENSAMXG00000002584 1 0
ENSAMXG00000002584 1 1
ENSAMXG00000002586 1 0
ENSAMXG00000002587 1 0
ENSAMXG00000002590 1 0
ENSAMXG00000002591 0 0
ENSAMXG00000002595 1 0
ENSAMXG00000002600 1 1
ENSAMXG00000002602 1 1
ENSAMXG00000002603 1 0
ENSAMXG00000002604 1 0
ENSAMXG00000002607 1 0
ENSAMXG00000002607 1 1
ENSAMXG00000002608 1 1
ENSAMXG00000002609 1 1
ENSAMXG00000002610 1 0
ENSAMXG00000002610 1 1
ENSAMXG00000002612 1 1
ENSAMXG00000002614 1 1
ENSAMXG00000002620 1 1
ENSAMXG00000002621 1 1
ENSAMXG00000002622 1 1
ENSAMXG00000002628 1 1
ENSAMXG00000002629 1 0
ENSAMXG00000002635 1 1
ENSAMXG00000002637 1 1
ENSAMXG00000002638 1 1
ENSAMXG00000002640 1 1
ENSAMXG00000002641 1 1
ENSAMXG00000002643 1 1
ENSAMXG00000002644 1 1
ENSAMXG00000002649 1 1
ENSAMXG00000002654 1 1
ENSAMXG00000002656 1 1
ENSAMXG00000002657 0 0
ENSAMXG00000002659 1 1
ENSAMXG00000002660 1 1
ENSAMXG00000002663 1 1
ENSAMXG00000002665 1 1
ENSAMXG00000002667 1 0
ENSAMXG00000002672 1 1
ENSAMXG00000002674 1 1
ENSAMXG00000002676 1 1
ENSAMXG00000002678 1 0
ENSAMXG00000002680 1 1
ENSAMXG00000002681 1 1
ENSAMXG00000002684 1 0
ENSAMXG00000002685 1 1
ENSAMXG00000002687 1 1
ENSAMXG00000002688 1 1
ENSAMXG00000002690 1 1
ENSAMXG00000002691 1 1
ENSAMXG00000002692 1 0
ENSAMXG00000002694 1 0
ENSAMXG00000002700 1 1
ENSAMXG00000002702 1 1
ENSAMXG00000002703 1 0
ENSAMXG00000002704 1 1
ENSAMXG00000002705 1 1
ENSAMXG00000002706 1 1
ENSAMXG00000002707 0 0
ENSAMXG00000002708 1 1
ENSAMXG00000002713 1 1
ENSAMXG00000002715 1 1
ENSAMXG00000002716 1 1
ENSAMXG00000002717 1 1
ENSAMXG00000002724 1 1
ENSAMXG00000002725 1 0
ENSAMXG00000002725 1 1
ENSAMXG00000002726 1 1
ENSAMXG00000002728 1 0
ENSAMXG00000002735 1 1
ENSAMXG00000002736 1 0
ENSAMXG00000002736 1 1
ENSAMXG00000002738 1 0
ENSAMXG00000002741 1 1
ENSAMXG00000002743 1 0
ENSAMXG00000002744 1 1
ENSAMXG00000002745 1 1
ENSAMXG00000002746 1 1
ENSAMXG00000002749 1 0
ENSAMXG00000002751 1 1
ENSAMXG00000002753 1 1
ENSAMXG00000002754 1 1
ENSAMXG00000002756 1 0
ENSAMXG00000002758 1 0
ENSAMXG00000002758 1 1
ENSAMXG00000002760 1 1
ENSAMXG00000002761 1 1
ENSAMXG00000002762 1 0
ENSAMXG00000002762 1 1
ENSAMXG00000002763 1 1
ENSAMXG00000002764 1 1
ENSAMXG00000002767 1 1
ENSAMXG00000002769 1 1
ENSAMXG00000002770 1 1
ENSAMXG00000002774 1 1
ENSAMXG00000002781 1 0
ENSAMXG00000002781 1 1
ENSAMXG00000002784 1 1
ENSAMXG00000002785 1 1
ENSAMXG00000002787 1 1
ENSAMXG00000002789 1 1
ENSAMXG00000002795 1 1
ENSAMXG00000002796 1 0
ENSAMXG00000002797 1 1
ENSAMXG00000002798 1 0
ENSAMXG00000002800 1 1
ENSAMXG00000002803 1 1
ENSAMXG00000002804 1 1
ENSAMXG00000002808 1 1
ENSAMXG00000002811 1 1
ENSAMXG00000002812 0 0
ENSAMXG00000002813 1 1
ENSAMXG00000002815 1 1
ENSAMXG00000002816 1 1
ENSAMXG00000002817 1 1
ENSAMXG00000002821 1 1
ENSAMXG00000002822 1 1
ENSAMXG00000002823 1 1
ENSAMXG00000002824 1 0
ENSAMXG00000002827 1 0
ENSAMXG00000002828 1 0
ENSAMXG00000002828 1 1
ENSAMXG00000002829 1 0
ENSAMXG00000002830 1 1
ENSAMXG00000002835 1 1
ENSAMXG00000002838 1 1
ENSAMXG00000002840 1 0
ENSAMXG00000002842 1 1
ENSAMXG00000002844 1 1
ENSAMXG00000002847 1 1
ENSAMXG00000002848 1 0
ENSAMXG00000002848 1 1
ENSAMXG00000002849 0 0
ENSAMXG00000002853 1 1
ENSAMXG00000002854 1 1
ENSAMXG00000002856 1 1
ENSAMXG00000002860 1 0
ENSAMXG00000002861 1 1
ENSAMXG00000002862 1 1
ENSAMXG00000002864 1 1
ENSAMXG00000002865 1 1
ENSAMXG00000002866 1 0
ENSAMXG00000002866 1 1
ENSAMXG00000002868 1 1
ENSAMXG00000002872 1 1
ENSAMXG00000002875 1 0
ENSAMXG00000002875 1 1
ENSAMXG00000002877 1 1
ENSAMXG00000002878 1 1
ENSAMXG00000002880 1 1
ENSAMXG00000002881 1 1
ENSAMXG00000002882 1 1
ENSAMXG00000002883 1 0
ENSAMXG00000002886 1 1
ENSAMXG00000002888 1 0
ENSAMXG00000002889 1 1
ENSAMXG00000002891 1 0
ENSAMXG00000002891 1 1
ENSAMXG00000002892 1 1
ENSAMXG00000002894 0 0
ENSAMXG00000002897 1 1
ENSAMXG00000002899 1 1
ENSAMXG00000002900 1 1
ENSAMXG00000002902 1 1
ENSAMXG00000002904 1 1
ENSAMXG00000002906 1 1
ENSAMXG00000002907 1 1
ENSAMXG00000002911 1 1
ENSAMXG00000002912 1 1
ENSAMXG00000002913 1 0
ENSAMXG00000002914 1 0
ENSAMXG00000002915 1 1
ENSAMXG00000002916 1 1
ENSAMXG00000002917 1 1
ENSAMXG00000002924 0 0
ENSAMXG00000002924 1 1
ENSAMXG00000002925 1 1
ENSAMXG00000002926 1 0
ENSAMXG00000002929 1 1
ENSAMXG00000002930 1 1
ENSAMXG00000002931 1 1
ENSAMXG00000002933 1 1
ENSAMXG00000002934 1 1
ENSAMXG00000002936 1 0
ENSAMXG00000002936 1 1
ENSAMXG00000002937 1 1
ENSAMXG00000002938 1 1
ENSAMXG00000002943 1 1
ENSAMXG00000002950 1 1
ENSAMXG00000002953 1 1
ENSAMXG00000002954 1 1
ENSAMXG00000002955 1 1
ENSAMXG00000002956 1 1
ENSAMXG00000002958 1 1
ENSAMXG00000002960 1 1
ENSAMXG00000002966 1 1
ENSAMXG00000002967 0 1
ENSAMXG00000002968 1 1
ENSAMXG00000002969 1 1
ENSAMXG00000002971 1 0
ENSAMXG00000002971 1 1
ENSAMXG00000002974 1 0
ENSAMXG00000002974 1 1
ENSAMXG00000002979 0 0
ENSAMXG00000002982 0 0
ENSAMXG00000002988 1 0
ENSAMXG00000002991 1 1
ENSAMXG00000002997 1 1
ENSAMXG00000002999 1 1
ENSAMXG00000003000 1 0
ENSAMXG00000003001 1 0
ENSAMXG00000003001 1 1
ENSAMXG00000003002 0 0
ENSAMXG00000003004 1 1
ENSAMXG00000003007 1 1
ENSAMXG00000003010 1 1
ENSAMXG00000003011 1 1
ENSAMXG00000003013 0 1
ENSAMXG00000003014 1 0
ENSAMXG00000003014 1 1
ENSAMXG00000003015 1 1
ENSAMXG00000003017 1 1
ENSAMXG00000003021 1 1
ENSAMXG00000003023 1 1
ENSAMXG00000003027 1 1
ENSAMXG00000003028 1 1
ENSAMXG00000003029 1 1
ENSAMXG00000003030 1 1
ENSAMXG00000003031 1 1
ENSAMXG00000003034 1 0
ENSAMXG00000003036 1 1
ENSAMXG00000003037 1 0
ENSAMXG00000003037 1 1
ENSAMXG00000003038 1 1
ENSAMXG00000003040 1 0
ENSAMXG00000003040 1 1
ENSAMXG00000003041 1 1
ENSAMXG00000003042 1 1
ENSAMXG00000003048 1 0
ENSAMXG00000003048 1 1
ENSAMXG00000003051 1 1
ENSAMXG00000003052 1 1
ENSAMXG00000003053 1 0
ENSAMXG00000003054 1 1
ENSAMXG00000003056 1 1
ENSAMXG00000003059 1 1
ENSAMXG00000003062 1 1
ENSAMXG00000003064 1 1
ENSAMXG00000003069 1 0
ENSAMXG00000003071 1 1
ENSAMXG00000003072 1 1
ENSAMXG00000003073 1 1
ENSAMXG00000003074 1 1
ENSAMXG00000003075 1 1
ENSAMXG00000003076 1 0
ENSAMXG00000003077 1 0
ENSAMXG00000003079 1 1
ENSAMXG00000003080 1 0
ENSAMXG00000003081 1 1
ENSAMXG00000003082 1 0
ENSAMXG00000003084 1 1
ENSAMXG00000003085 1 1
ENSAMXG00000003086 1 1
ENSAMXG00000003090 1 1
ENSAMXG00000003091 1 1
ENSAMXG00000003093 1 1
ENSAMXG00000003096 1 0
ENSAMXG00000003097 1 0
ENSAMXG00000003097 1 1
ENSAMXG00000003098 1 1
ENSAMXG00000003100 1 0
ENSAMXG00000003101 1 0
ENSAMXG00000003102 0 1
ENSAMXG00000003107 1 1
ENSAMXG00000003110 1 1
ENSAMXG00000003112 1 0
ENSAMXG00000003112 1 1
ENSAMXG00000003113 1 1
ENSAMXG00000003114 1 1
ENSAMXG00000003116 1 1
ENSAMXG00000003120 1 1
ENSAMXG00000003121 1 0
ENSAMXG00000003122 1 1
ENSAMXG00000003123 1 0
ENSAMXG00000003126 1 1
ENSAMXG00000003127 1 1
ENSAMXG00000003128 1 1
ENSAMXG00000003130 1 1
ENSAMXG00000003131 1 1
ENSAMXG00000003132 1 1
ENSAMXG00000003133 1 1
ENSAMXG00000003134 1 1
ENSAMXG00000003135 1 1
